player_id,team_id,minutes_played,data
vzqordwj5a,7vQ7x3YMD1,1424,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0097, 'goals_added_above_avg': -0.015700000000000002, 'count_actions': 23}, {'action_type': 'Fielding', 'goals_added_raw': 0.0125, 'goals_added_above_avg': 0.1041, 'count_actions': 434}, {'action_type': 'Handling', 'goals_added_raw': -0.0415, 'goals_added_above_avg': -0.0239, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': 0.976, 'goals_added_above_avg': 0.022, 'count_actions': 604}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.6069, 'goals_added_above_avg': -0.15710000000000002, 'count_actions': 53}, {'action_type': 'Sweeping', 'goals_added_raw': -1.1081, 'goals_added_above_avg': -1.0671, 'count_actions': 38}]"
vzqorxkY5a,0Oq62Dgq6D,1179,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0363, 'goals_added_above_avg': 0.0313, 'count_actions': 13}, {'action_type': 'Fielding', 'goals_added_raw': -0.0238, 'goals_added_above_avg': 0.052000000000000005, 'count_actions': 326}, {'action_type': 'Handling', 'goals_added_raw': -0.39180000000000004, 'goals_added_above_avg': -0.37720000000000004, 'count_actions': 31}, {'action_type': 'Passing', 'goals_added_raw': 0.8904000000000001, 'goals_added_above_avg': 0.1005, 'count_actions': 519}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.3205, 'goals_added_above_avg': 0.0519, 'count_actions': 44}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0004, 'goals_added_above_avg': 0.0344, 'count_actions': 47}]"
wvq9p0Jw5W,2lqRjjnqr0,104,"[{'action_type': 'Claiming', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0004, 'count_actions': 0}, {'action_type': 'Fielding', 'goals_added_raw': 0.0001, 'goals_added_above_avg': 0.0068000000000000005, 'count_actions': 7}, {'action_type': 'Handling', 'goals_added_raw': -0.1509, 'goals_added_above_avg': -0.1496, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0391, 'goals_added_above_avg': -0.030600000000000002, 'count_actions': 23}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.074, 'goals_added_above_avg': -1.0412, 'count_actions': 7}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0034000000000000002, 'goals_added_above_avg': 0.0063, 'count_actions': 2}]"
wvq9XxKY5W,Oa5w0kDq14,99,"[{'action_type': 'Claiming', 'goals_added_raw': 0.007, 'goals_added_above_avg': 0.0066, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': -0.0055000000000000005, 'goals_added_above_avg': 0.0008, 'count_actions': 26}, {'action_type': 'Handling', 'goals_added_raw': 0.049800000000000004, 'goals_added_above_avg': 0.0511, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0684, 'goals_added_above_avg': 0.0021000000000000003, 'count_actions': 40}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.0635, 'goals_added_above_avg': -0.0322, 'count_actions': 7}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0018000000000000002, 'goals_added_above_avg': 0.0046, 'count_actions': 2}]"
zeQZ78jKMK,9YqdojR5vJ,903,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0886, 'goals_added_above_avg': 0.0848, 'count_actions': 17}, {'action_type': 'Fielding', 'goals_added_raw': -0.0033, 'goals_added_above_avg': 0.0548, 'count_actions': 189}, {'action_type': 'Handling', 'goals_added_raw': 0.10400000000000001, 'goals_added_above_avg': 0.11520000000000001, 'count_actions': 15}, {'action_type': 'Passing', 'goals_added_raw': 0.6395000000000001, 'goals_added_above_avg': 0.0345, 'count_actions': 313}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.5605, 'goals_added_above_avg': -0.2752, 'count_actions': 25}, {'action_type': 'Sweeping', 'goals_added_raw': 0.06960000000000001, 'goals_added_above_avg': 0.0956, 'count_actions': 24}]"
0Oq6ErR256,gOMnd3eqwN,99,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0035, 'goals_added_above_avg': 0.0047, 'count_actions': 2}, {'action_type': 'Fielding', 'goals_added_raw': -0.0257, 'goals_added_above_avg': -0.0201, 'count_actions': 11}, {'action_type': 'Handling', 'goals_added_raw': -0.0528, 'goals_added_above_avg': -0.0475, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0.0623, 'goals_added_above_avg': 0.0039000000000000003, 'count_actions': 21}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.5043, 'goals_added_above_avg': -1.4158, 'count_actions': 4}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0026000000000000003, 'goals_added_above_avg': 0.0009000000000000001, 'count_actions': 1}]"
0Oq6LE42M6,Oa5wbm8M14,599,"[{'action_type': 'Claiming', 'goals_added_raw': 0.007500000000000001, 'goals_added_above_avg': 0.014700000000000001, 'count_actions': 8}, {'action_type': 'Fielding', 'goals_added_raw': -0.0111, 'goals_added_above_avg': 0.023, 'count_actions': 73}, {'action_type': 'Handling', 'goals_added_raw': 0.1763, 'goals_added_above_avg': 0.2084, 'count_actions': 16}, {'action_type': 'Passing', 'goals_added_raw': 0.34550000000000003, 'goals_added_above_avg': -0.0077, 'count_actions': 216}, {'action_type': 'Shotstopping', 'goals_added_raw': -3.6636, 'goals_added_above_avg': -3.1282, 'count_actions': 33}, {'action_type': 'Sweeping', 'goals_added_raw': 0.1253, 'goals_added_above_avg': 0.14650000000000002, 'count_actions': 11}]"
0x5g231XM7,vzqoxEZQap,359,"[{'action_type': 'Claiming', 'goals_added_raw': 0.07010000000000001, 'goals_added_above_avg': 0.0745, 'count_actions': 6}, {'action_type': 'Fielding', 'goals_added_raw': 0.0049, 'goals_added_above_avg': 0.0253, 'count_actions': 45}, {'action_type': 'Handling', 'goals_added_raw': -0.1796, 'goals_added_above_avg': -0.16040000000000001, 'count_actions': 19}, {'action_type': 'Passing', 'goals_added_raw': 0.1983, 'goals_added_above_avg': -0.0134, 'count_actions': 95}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.8381, 'goals_added_above_avg': 2.159, 'count_actions': 24}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0258, 'goals_added_above_avg': 0.0385, 'count_actions': 6}]"
315VeWdEM9,p6qb32XQ0G,402,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0378, 'goals_added_above_avg': 0.0426, 'count_actions': 10}, {'action_type': 'Fielding', 'goals_added_raw': -0.008400000000000001, 'goals_added_above_avg': 0.0145, 'count_actions': 43}, {'action_type': 'Handling', 'goals_added_raw': 0.0346, 'goals_added_above_avg': 0.0562, 'count_actions': 4}, {'action_type': 'Passing', 'goals_added_raw': 0.2509, 'goals_added_above_avg': 0.013900000000000001, 'count_actions': 117}, {'action_type': 'Shotstopping', 'goals_added_raw': -2.5993, 'goals_added_above_avg': -2.2399, 'count_actions': 11}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0322, 'goals_added_above_avg': 0.0463, 'count_actions': 7}]"
315Vk6vbq9,e7Mz0LJqr0,505,"[{'action_type': 'Claiming', 'goals_added_raw': -0.1563, 'goals_added_above_avg': -0.1502, 'count_actions': 10}, {'action_type': 'Fielding', 'goals_added_raw': -0.01, 'goals_added_above_avg': 0.0187, 'count_actions': 80}, {'action_type': 'Handling', 'goals_added_raw': 0.2904, 'goals_added_above_avg': 0.3175, 'count_actions': 12}, {'action_type': 'Passing', 'goals_added_raw': 0.2858, 'goals_added_above_avg': -0.012, 'count_actions': 164}, {'action_type': 'Shotstopping', 'goals_added_raw': 0.15560000000000002, 'goals_added_above_avg': 0.607, 'count_actions': 18}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0485, 'goals_added_above_avg': 0.0664, 'count_actions': 17}]"
9vQ22rBeQK,gOMna8JQwN,1173,"[{'action_type': 'Claiming', 'goals_added_raw': -0.11030000000000001, 'goals_added_above_avg': -0.0961, 'count_actions': 7}, {'action_type': 'Fielding', 'goals_added_raw': -0.5434, 'goals_added_above_avg': -0.4767, 'count_actions': 231}, {'action_type': 'Handling', 'goals_added_raw': -0.1105, 'goals_added_above_avg': -0.0475, 'count_actions': 26}, {'action_type': 'Passing', 'goals_added_raw': 0.7009000000000001, 'goals_added_above_avg': 0.0092, 'count_actions': 346}, {'action_type': 'Shotstopping', 'goals_added_raw': -2.6766, 'goals_added_above_avg': -1.6280999999999999, 'count_actions': 50}, {'action_type': 'Sweeping', 'goals_added_raw': -0.6753, 'goals_added_above_avg': -0.6339, 'count_actions': 22}]"
9vQ2NNYmQK,N6MmGYWqEG,102,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0013000000000000002, 'goals_added_above_avg': 0.0025, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': 0.006, 'goals_added_above_avg': 0.0118, 'count_actions': 30}, {'action_type': 'Handling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0055000000000000005, 'count_actions': 0}, {'action_type': 'Passing', 'goals_added_raw': 0.076, 'goals_added_above_avg': 0.0158, 'count_actions': 31}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.1768, 'goals_added_above_avg': -0.08560000000000001, 'count_actions': 1}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0041, 'goals_added_above_avg': -0.0005, 'count_actions': 1}]"
a35rKEZeqL,vzqoxEZQap,965,"[{'action_type': 'Claiming', 'goals_added_raw': 0.057, 'goals_added_above_avg': 0.0687, 'count_actions': 13}, {'action_type': 'Fielding', 'goals_added_raw': -0.6678000000000001, 'goals_added_above_avg': -0.613, 'count_actions': 223}, {'action_type': 'Handling', 'goals_added_raw': -0.6174000000000001, 'goals_added_above_avg': -0.5656, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 0.4728, 'goals_added_above_avg': -0.09630000000000001, 'count_actions': 345}, {'action_type': 'Shotstopping', 'goals_added_raw': 2.9068, 'goals_added_above_avg': 3.7694, 'count_actions': 40}, {'action_type': 'Sweeping', 'goals_added_raw': 0.11040000000000001, 'goals_added_above_avg': 0.14450000000000002, 'count_actions': 17}]"
aDQ0N1VE5E,p6qb32XQ0G,726,"[{'action_type': 'Claiming', 'goals_added_raw': 0.057600000000000005, 'goals_added_above_avg': 0.0664, 'count_actions': 16}, {'action_type': 'Fielding', 'goals_added_raw': 0.0285, 'goals_added_above_avg': 0.0698, 'count_actions': 119}, {'action_type': 'Handling', 'goals_added_raw': -0.056600000000000004, 'goals_added_above_avg': -0.0177, 'count_actions': 9}, {'action_type': 'Passing', 'goals_added_raw': 0.4123, 'goals_added_above_avg': -0.0158, 'count_actions': 224}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.2367, 'goals_added_above_avg': -0.5877, 'count_actions': 16}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0357, 'goals_added_above_avg': -0.010100000000000001, 'count_actions': 14}]"
aDQ0Nwk25E,4JMAOrPqKg,1402,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0016, 'goals_added_above_avg': 0.018500000000000003, 'count_actions': 3}, {'action_type': 'Fielding', 'goals_added_raw': 0.0233, 'goals_added_above_avg': 0.10300000000000001, 'count_actions': 228}, {'action_type': 'Handling', 'goals_added_raw': -0.2472, 'goals_added_above_avg': -0.17200000000000001, 'count_actions': 33}, {'action_type': 'Passing', 'goals_added_raw': 0.7342000000000001, 'goals_added_above_avg': -0.0926, 'count_actions': 415}, {'action_type': 'Shotstopping', 'goals_added_raw': 3.7568, 'goals_added_above_avg': 5.01, 'count_actions': 42}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0241, 'goals_added_above_avg': 0.025400000000000002, 'count_actions': 17}]"
e7Mz0rnJqr,gOMna8JQwN,53,"[{'action_type': 'Claiming', 'goals_added_raw': -0.09680000000000001, 'goals_added_above_avg': -0.0961, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': -0.0019, 'goals_added_above_avg': 0.0011, 'count_actions': 8}, {'action_type': 'Handling', 'goals_added_raw': 0.006500000000000001, 'goals_added_above_avg': 0.0094, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0.0342, 'goals_added_above_avg': 0.0029000000000000002, 'count_actions': 15}, {'action_type': 'Shotstopping', 'goals_added_raw': 0.25680000000000003, 'goals_added_above_avg': 0.3042, 'count_actions': 1}, {'action_type': 'Sweeping', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0019, 'count_actions': 0}]"
eV5Dz8LJQK,2lqRn0Aqr0,7,"[{'action_type': 'Claiming', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0001, 'count_actions': 0}, {'action_type': 'Fielding', 'goals_added_raw': -0.0004, 'goals_added_above_avg': 0, 'count_actions': 1}, {'action_type': 'Handling', 'goals_added_raw': 0.053700000000000005, 'goals_added_above_avg': 0.054, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': 0.0011, 'goals_added_above_avg': -0.0031000000000000003, 'count_actions': 2}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.5868, 'goals_added_above_avg': -0.5806, 'count_actions': 4}, {'action_type': 'Sweeping', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0002, 'count_actions': 0}]"
eV5DzmVZQK,2lqRgd2Qr0,401,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0302, 'goals_added_above_avg': 0.035, 'count_actions': 5}, {'action_type': 'Fielding', 'goals_added_raw': -0.0051, 'goals_added_above_avg': 0.0177, 'count_actions': 40}, {'action_type': 'Handling', 'goals_added_raw': -0.0441, 'goals_added_above_avg': -0.022600000000000002, 'count_actions': 7}, {'action_type': 'Passing', 'goals_added_raw': 0.0734, 'goals_added_above_avg': -0.163, 'count_actions': 103}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.605, 'goals_added_above_avg': -0.24650000000000002, 'count_actions': 9}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0033, 'goals_added_above_avg': 0.017400000000000002, 'count_actions': 3}]"
eVq3j1365W,e7Mz0LJqr0,611,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0955, 'goals_added_above_avg': -0.0881, 'count_actions': 4}, {'action_type': 'Fielding', 'goals_added_raw': -0.2414, 'goals_added_above_avg': -0.2066, 'count_actions': 110}, {'action_type': 'Handling', 'goals_added_raw': -0.19060000000000002, 'goals_added_above_avg': -0.1578, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': 0.179, 'goals_added_above_avg': -0.18130000000000002, 'count_actions': 159}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.5813, 'goals_added_above_avg': -0.0351, 'count_actions': 18}, {'action_type': 'Sweeping', 'goals_added_raw': 0.2401, 'goals_added_above_avg': 0.2617, 'count_actions': 9}]"
gpMOooGEMz,eVq3dWDQWO,711,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0309, 'goals_added_above_avg': 0.0395, 'count_actions': 18}, {'action_type': 'Fielding', 'goals_added_raw': -0.095, 'goals_added_above_avg': -0.0545, 'count_actions': 169}, {'action_type': 'Handling', 'goals_added_raw': -0.1985, 'goals_added_above_avg': -0.16040000000000001, 'count_actions': 24}, {'action_type': 'Passing', 'goals_added_raw': 0.4369, 'goals_added_above_avg': 0.0176, 'count_actions': 275}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.9681000000000002, 'goals_added_above_avg': -1.3326, 'count_actions': 39}, {'action_type': 'Sweeping', 'goals_added_raw': -0.3279, 'goals_added_above_avg': -0.3028, 'count_actions': 31}]"
jYQJYNrWqG,9jYQJ7ZMGR,1425,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0082, 'goals_added_above_avg': 0.009000000000000001, 'count_actions': 22}, {'action_type': 'Fielding', 'goals_added_raw': -0.17400000000000002, 'goals_added_above_avg': -0.09290000000000001, 'count_actions': 318}, {'action_type': 'Handling', 'goals_added_raw': -0.4515, 'goals_added_above_avg': -0.37510000000000004, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': 1.1974, 'goals_added_above_avg': 0.35710000000000003, 'count_actions': 504}, {'action_type': 'Shotstopping', 'goals_added_raw': -4.4067, 'goals_added_above_avg': -3.1329000000000002, 'count_actions': 58}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0038, 'goals_added_above_avg': 0.0465, 'count_actions': 27}]"
KAqBk46mQb,Oa5wbm8M14,713,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0351, 'goals_added_above_avg': 0.0438, 'count_actions': 13}, {'action_type': 'Fielding', 'goals_added_raw': -0.0332, 'goals_added_above_avg': 0.0073, 'count_actions': 102}, {'action_type': 'Handling', 'goals_added_raw': -0.1257, 'goals_added_above_avg': -0.0874, 'count_actions': 17}, {'action_type': 'Passing', 'goals_added_raw': 0.457, 'goals_added_above_avg': 0.036500000000000005, 'count_actions': 247}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.0184, 'goals_added_above_avg': -0.3811, 'count_actions': 23}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0516, 'goals_added_above_avg': 0.07680000000000001, 'count_actions': 17}]"
ljqE9a0zqx,2lqRn0Aqr0,91,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0008, 'goals_added_above_avg': 0.0019, 'count_actions': 2}, {'action_type': 'Fielding', 'goals_added_raw': -0.0017000000000000001, 'goals_added_above_avg': 0.0035, 'count_actions': 6}, {'action_type': 'Handling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0049, 'count_actions': 0}, {'action_type': 'Passing', 'goals_added_raw': 0.046400000000000004, 'goals_added_above_avg': -0.0073, 'count_actions': 29}, {'action_type': 'Shotstopping', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0813, 'count_actions': 0}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0823, 'goals_added_above_avg': -0.079, 'count_actions': 4}]"
ljqE9bJYqx,odMX7pAQYL,1317,"[{'action_type': 'Claiming', 'goals_added_raw': 0.079, 'goals_added_above_avg': 0.095, 'count_actions': 25}, {'action_type': 'Fielding', 'goals_added_raw': -0.0179, 'goals_added_above_avg': 0.057, 'count_actions': 145}, {'action_type': 'Handling', 'goals_added_raw': -0.149, 'goals_added_above_avg': -0.07830000000000001, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': 0.7281000000000001, 'goals_added_above_avg': -0.048600000000000004, 'count_actions': 383}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.9503, 'goals_added_above_avg': 3.1276, 'count_actions': 50}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0857, 'goals_added_above_avg': 0.1322, 'count_actions': 21}]"
NPqxeRAGQ9,2lqRgd2Qr0,402,"[{'action_type': 'Claiming', 'goals_added_raw': 0.00030000000000000003, 'goals_added_above_avg': 0.005200000000000001, 'count_actions': 3}, {'action_type': 'Fielding', 'goals_added_raw': -0.0105, 'goals_added_above_avg': 0.012400000000000001, 'count_actions': 51}, {'action_type': 'Handling', 'goals_added_raw': -0.2008, 'goals_added_above_avg': -0.1792, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': 0.188, 'goals_added_above_avg': -0.049100000000000005, 'count_actions': 115}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.8718, 'goals_added_above_avg': 2.2312, 'count_actions': 15}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0947, 'goals_added_above_avg': -0.0805, 'count_actions': 8}]"
NWMWgjbEMl,gOMnd3eqwN,200,"[{'action_type': 'Claiming', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0024000000000000002, 'count_actions': 0}, {'action_type': 'Fielding', 'goals_added_raw': -0.003, 'goals_added_above_avg': 0.008400000000000001, 'count_actions': 19}, {'action_type': 'Handling', 'goals_added_raw': -0.0345, 'goals_added_above_avg': -0.0238, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': 0.07540000000000001, 'goals_added_above_avg': -0.0425, 'count_actions': 48}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.6921, 'goals_added_above_avg': -1.5134, 'count_actions': 5}, {'action_type': 'Sweeping', 'goals_added_raw': 0.1208, 'goals_added_above_avg': 0.1279, 'count_actions': 1}]"
NWMWlXGe5l,jYQJw0PMGR,105,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0267, 'goals_added_above_avg': 0.028, 'count_actions': 2}, {'action_type': 'Fielding', 'goals_added_raw': -0.0033, 'goals_added_above_avg': 0.0027, 'count_actions': 10}, {'action_type': 'Handling', 'goals_added_raw': -0.0037, 'goals_added_above_avg': 0.0019, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0.0217, 'goals_added_above_avg': -0.0402, 'count_actions': 19}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.866, 'goals_added_above_avg': -0.7722, 'count_actions': 3}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0882, 'goals_added_above_avg': -0.0845, 'count_actions': 2}]"
Oa5wKno851,eVq3dWDQWO,412,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0085, 'goals_added_above_avg': -0.0035, 'count_actions': 4}, {'action_type': 'Fielding', 'goals_added_raw': 0.0111, 'goals_added_above_avg': 0.0346, 'count_actions': 83}, {'action_type': 'Handling', 'goals_added_raw': -0.4258, 'goals_added_above_avg': -0.4037, 'count_actions': 16}, {'action_type': 'Passing', 'goals_added_raw': 0.2558, 'goals_added_above_avg': 0.0128, 'count_actions': 141}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.6635, 'goals_added_above_avg': -0.2952, 'count_actions': 27}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0047, 'goals_added_above_avg': 0.0098, 'count_actions': 2}]"
OlMle8905L,2lqRn0Aqr0,1320,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0432, 'goals_added_above_avg': 0.0592, 'count_actions': 14}, {'action_type': 'Fielding', 'goals_added_raw': 0.0216, 'goals_added_above_avg': 0.0966, 'count_actions': 160}, {'action_type': 'Handling', 'goals_added_raw': -0.138, 'goals_added_above_avg': -0.06720000000000001, 'count_actions': 22}, {'action_type': 'Passing', 'goals_added_raw': 0.4096, 'goals_added_above_avg': -0.3688, 'count_actions': 352}, {'action_type': 'Shotstopping', 'goals_added_raw': -3.9412000000000003, 'goals_added_above_avg': -2.7613000000000003, 'count_actions': 37}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0654, 'goals_added_above_avg': 0.112, 'count_actions': 18}]"
Vj58aX48q8,N6MmGYWqEG,1321,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0054, 'goals_added_above_avg': 0.0106, 'count_actions': 6}, {'action_type': 'Fielding', 'goals_added_raw': -0.056600000000000004, 'goals_added_above_avg': 0.018500000000000003, 'count_actions': 223}, {'action_type': 'Handling', 'goals_added_raw': 0.007200000000000001, 'goals_added_above_avg': 0.0781, 'count_actions': 30}, {'action_type': 'Passing', 'goals_added_raw': 0.7316, 'goals_added_above_avg': -0.047400000000000005, 'count_actions': 404}, {'action_type': 'Shotstopping', 'goals_added_raw': 0.1683, 'goals_added_above_avg': 1.3492, 'count_actions': 46}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0746, 'goals_added_above_avg': 0.1212, 'count_actions': 21}]"
Vj58Wm4mM8,gOMnd3eqwN,818,"[{'action_type': 'Claiming', 'goals_added_raw': 0.006200000000000001, 'goals_added_above_avg': 0.0161, 'count_actions': 3}, {'action_type': 'Fielding', 'goals_added_raw': 0.0035, 'goals_added_above_avg': 0.050100000000000006, 'count_actions': 79}, {'action_type': 'Handling', 'goals_added_raw': -0.3221, 'goals_added_above_avg': -0.2782, 'count_actions': 18}, {'action_type': 'Passing', 'goals_added_raw': 0.3158, 'goals_added_above_avg': -0.1666, 'count_actions': 219}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.0101, 'goals_added_above_avg': -0.27890000000000004, 'count_actions': 29}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0596, 'goals_added_above_avg': 0.08850000000000001, 'count_actions': 13}]"
zeQZjOpKQK,jYQJw0PMGR,1001,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0852, 'goals_added_above_avg': 0.09730000000000001, 'count_actions': 18}, {'action_type': 'Fielding', 'goals_added_raw': -0.0006000000000000001, 'goals_added_above_avg': 0.0563, 'count_actions': 77}, {'action_type': 'Handling', 'goals_added_raw': -0.1463, 'goals_added_above_avg': -0.0926, 'count_actions': 24}, {'action_type': 'Passing', 'goals_added_raw': 0.44260000000000005, 'goals_added_above_avg': -0.1477, 'count_actions': 239}, {'action_type': 'Shotstopping', 'goals_added_raw': 0.4902, 'goals_added_above_avg': 1.385, 'count_actions': 35}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0223, 'goals_added_above_avg': 0.057600000000000005, 'count_actions': 18}]"
